ensembl_id,log2FC,padj
ENSG00000117543,0.437,0.01
ENSG00000198380,0.211,0.01
ENSG00000140992,-0.247,0.01
ENSG00000167193,0.707,0.01
ENSG00000131507,0.208,0.01
ENSG00000107175,-0.474,0.01
ENSG00000169926,-0.440,0.01
ENSG00000134243,-0.247,0.01
ENSG00000157800,-0.382,0.01
ENSG00000185808,-0.646,0.01
ENSG00000088986,0.202,0.01
ENSG00000123080,-0.302,0.01
ENSG00000131871,-0.386,0.01
ENSG00000152936,-1.030,0.01
ENSG00000076513,0.287,0.01
ENSG00000042493,-0.426,0.01
ENSG00000105793,0.406,0.01
ENSG00000083535,-0.355,0.01
ENSG00000072832,-0.429,0.01
ENSG00000114439,0.185,0.01
ENSG00000147883,-0.221,0.01
ENSG00000133067,-0.474,0.01
ENSG00000254999,-0.299,0.01
ENSG00000121741,0.227,0.01
ENSG00000130544,0.438,0.01
ENSG00000100941,0.292,0.01
ENSG00000119912,0.199,0.01
ENSG00000140367,0.253,0.01
ENSG00000100162,-0.493,0.01
ENSG00000141219,0.315,0.01
ENSG00000187678,-0.496,0.01
ENSG00000159403,-0.599,0.01
ENSG00000054118,0.209,0.01
ENSG00000164520,-0.477,0.01
ENSG00000118454,-0.283,0.01
ENSG00000133789,-0.309,0.01
ENSG00000164466,-0.188,0.01
ENSG00000152217,0.416,0.01
ENSG00000123219,-0.392,0.01
ENSG00000176273,0.434,0.01
ENSG00000064999,0.312,0.01
ENSG00000169884,0.921,0.01
ENSG00000171634,-0.208,0.01
ENSG00000142149,-0.328,0.01
ENSG00000137106,0.218,0.01
ENSG00000164961,0.251,0.01
ENSG00000168014,0.217,0.01
ENSG00000196715,0.202,0.01
ENSG00000164032,-0.260,0.01
ENSG00000198818,0.358,0.01
ENSG00000086232,0.248,0.01
ENSG00000139515,-0.530,0.01
ENSG00000175505,-0.375,0.01
ENSG00000126226,0.326,0.01
ENSG00000157077,-0.370,0.01
ENSG00000147316,-0.316,0.01
ENSG00000171155,0.326,0.01
ENSG00000017483,0.234,0.01
ENSG00000134852,0.234,0.01
ENSG00000108306,-0.378,0.01
ENSG00000166012,0.209,0.01
ENSG00000145730,0.215,0.01
ENSG00000153933,0.271,0.01
ENSG00000180340,0.659,0.01
ENSG00000114107,-0.453,0.01
ENSG00000037757,0.365,0.01
ENSG00000149639,0.205,0.01
ENSG00000100410,0.290,0.01
ENSG00000144063,-0.695,0.01
ENSG00000112667,0.490,0.01
ENSG00000053372,0.277,0.01
ENSG00000161970,0.500,0.01
ENSG00000106638,0.350,0.01
ENSG00000106348,0.306,0.01
ENSG00000017427,-0.669,0.01
ENSG00000122970,-0.490,0.01
ENSG00000163684,0.375,0.01
ENSG00000106571,-0.263,0.01
ENSG00000126746,-0.203,0.01
ENSG00000204590,-0.408,0.01
ENSG00000154814,0.397,0.01
ENSG00000066084,0.196,0.01
ENSG00000116478,0.243,0.01
ENSG00000078246,-0.266,0.01
ENSG00000165819,0.335,0.01
ENSG00000146670,-0.346,0.01
ENSG00000213722,-0.844,0.01
ENSG00000090060,0.144,0.01
ENSG00000100911,-0.379,0.01
ENSG00000100258,-0.229,0.01
ENSG00000275708,-7.289,0.01
ENSG00000168502,0.343,0.01
ENSG00000019582,-0.493,0.01
ENSG00000182544,0.380,0.01
ENSG00000129315,0.204,0.01
ENSG00000112234,0.371,0.01
ENSG00000054282,-0.609,0.01
ENSG00000173409,0.442,0.01
ENSG00000170558,0.123,0.01
ENSG00000120756,0.540,0.01
ENSG00000162772,-0.280,0.01
ENSG00000074964,-0.393,0.01
ENSG00000138640,0.383,0.01
ENSG00000163629,-0.261,0.01
ENSG00000173705,0.548,0.01
ENSG00000204438,-0.489,0.01
ENSG00000047346,0.333,0.01
ENSG00000119718,0.315,0.01
ENSG00000162231,0.219,0.01
ENSG00000115568,0.251,0.01
ENSG00000126243,0.524,0.01
ENSG00000140323,-0.824,0.01
ENSG00000101986,0.324,0.01
ENSG00000163482,0.358,0.01
ENSG00000144909,0.276,0.01
ENSG00000204946,0.656,0.01
ENSG00000133657,-0.176,0.01
ENSG00000136738,0.272,0.01
ENSG00000230076,0.630,0.01
ENSG00000135045,-0.536,0.01
ENSG00000100625,0.304,0.01
ENSG00000107968,-0.341,0.01
ENSG00000203875,0.481,0.01
ENSG00000275894,-0.724,0.01
ENSG00000163808,-0.388,0.01
ENSG00000130193,0.545,0.01
ENSG00000139354,-0.239,0.01
ENSG00000267121,-0.570,0.01
ENSG00000260404,0.388,0.01
ENSG00000173715,-0.389,0.01
ENSG00000184254,0.501,0.01
ENSG00000225345,0.560,0.01
ENSG00000163348,-0.334,0.01
ENSG00000141627,0.266,0.01
ENSG00000108582,0.168,0.01
ENSG00000085999,-0.276,0.01
ENSG00000106070,-0.260,0.01
ENSG00000204104,-0.439,0.01
ENSG00000105926,0.221,0.01
ENSG00000108509,-0.203,0.01
ENSG00000140854,0.362,0.01
ENSG00000104320,0.272,0.01
ENSG00000286113,1.457,0.01
ENSG00000122884,0.308,0.01
ENSG00000140262,0.163,0.01
ENSG00000214106,1.023,0.01
ENSG00000147364,0.399,0.01
ENSG00000087263,0.191,0.01
ENSG00000158623,0.411,0.01
ENSG00000134508,0.343,0.01
ENSG00000134153,0.232,0.01
ENSG00000120451,0.228,0.01
ENSG00000134775,-0.522,0.01
ENSG00000266903,-1.680,0.01
ENSG00000010818,-0.225,0.01
ENSG00000158483,0.452,0.01
ENSG00000137331,-0.292,0.01
ENSG00000097046,-0.344,0.01
ENSG00000114999,0.177,0.01
ENSG00000009954,-0.210,0.02
ENSG00000154237,0.238,0.02
ENSG00000127540,0.789,0.02
ENSG00000151239,-0.206,0.02
ENSG00000085449,0.228,0.02
ENSG00000201998,0.642,0.02
ENSG00000143368,0.206,0.02
ENSG00000166164,-0.257,0.02
ENSG00000171453,0.358,0.02
ENSG00000184916,0.468,0.02
ENSG00000138430,0.242,0.02
ENSG00000140015,-0.458,0.02
ENSG00000100823,0.260,0.02
ENSG00000167491,0.170,0.02
ENSG00000114302,0.165,0.02
ENSG00000144231,-0.370,0.02
ENSG00000109320,-0.297,0.02
ENSG00000255302,0.296,0.02
ENSG00000186063,-0.250,0.02
ENSG00000165300,0.337,0.02
ENSG00000106012,-0.319,0.02
ENSG00000181915,0.284,0.02
ENSG00000163918,-0.385,0.02
ENSG00000161011,-0.222,0.02
ENSG00000249306,-0.475,0.02
ENSG00000178567,-0.322,0.02
ENSG00000101079,-0.269,0.02
ENSG00000157827,-0.289,0.02
ENSG00000182768,0.300,0.02
ENSG00000124795,-0.240,0.02
ENSG00000006283,-0.706,0.02
ENSG00000185070,-0.286,0.02
ENSG00000151702,-0.655,0.02
ENSG00000151247,0.276,0.02
ENSG00000112578,0.429,0.02
ENSG00000106290,-0.199,0.02
ENSG00000163466,0.289,0.02
ENSG00000267432,0.311,0.02
ENSG00000196422,-0.378,0.02
ENSG00000079432,-0.225,0.02
ENSG00000127483,-0.168,0.02
ENSG00000138821,-0.217,0.02
ENSG00000285043,-0.858,0.02
ENSG00000164897,0.251,0.02
ENSG00000136026,-0.158,0.02
ENSG00000198088,-0.545,0.02
ENSG00000156990,0.359,0.02
ENSG00000145741,0.195,0.02
ENSG00000138092,-0.297,0.02
ENSG00000158186,0.587,0.02
ENSG00000127990,-0.236,0.02
ENSG00000187713,0.391,0.02
ENSG00000179604,-0.236,0.02
ENSG00000189007,0.422,0.02
ENSG00000035928,0.207,0.02
ENSG00000118007,-0.211,0.02
ENSG00000151929,-0.315,0.02
ENSG00000144713,0.199,0.02
ENSG00000197324,0.242,0.02
ENSG00000090487,0.243,0.02
ENSG00000183579,0.403,0.02
ENSG00000122779,-0.224,0.02
ENSG00000205763,-0.692,0.02
ENSG00000106415,0.340,0.02
ENSG00000226479,0.286,0.02
ENSG00000128228,-0.663,0.02
ENSG00000150093,-0.254,0.02
ENSG00000119878,0.417,0.02
ENSG00000117625,0.244,0.02
ENSG00000167720,-0.519,0.02
ENSG00000172548,0.527,0.02
ENSG00000138623,-0.541,0.02
ENSG00000167232,0.432,0.02
ENSG00000078804,-0.458,0.02
ENSG00000198298,1.129,0.02
ENSG00000047056,0.433,0.02
ENSG00000120992,0.218,0.02
ENSG00000226472,-1.248,0.02
ENSG00000004487,0.208,0.02
ENSG00000151012,0.195,0.02
ENSG00000100461,-0.257,0.02
ENSG00000101367,0.164,0.02
ENSG00000149658,0.209,0.02
ENSG00000115363,0.874,0.02
ENSG00000099860,0.402,0.02
ENSG00000143776,-0.201,0.02
ENSG00000130803,0.282,0.02
ENSG00000186603,0.587,0.02
ENSG00000112146,0.382,0.02
ENSG00000135535,-0.182,0.02
ENSG00000096654,-0.457,0.02
ENSG00000112739,-0.242,0.02
ENSG00000267519,-0.329,0.02
ENSG00000176532,-0.701,0.02
ENSG00000198408,-0.211,0.02
ENSG00000135457,0.279,0.02
ENSG00000206075,-0.210,0.02
ENSG00000240583,-0.568,0.02
ENSG00000260257,0.590,0.02
ENSG00000109917,0.310,0.02
ENSG00000135365,-0.255,0.02
ENSG00000108395,-0.243,0.02
ENSG00000165105,-0.323,0.02
ENSG00000116871,-0.292,0.02
ENSG00000103037,0.472,0.02
ENSG00000102967,0.607,0.02
ENSG00000134759,0.278,0.02
ENSG00000131263,0.219,0.02
ENSG00000089693,0.190,0.02
ENSG00000128266,-0.479,0.02
ENSG00000111237,-0.282,0.02
ENSG00000198858,0.240,0.02
ENSG00000100320,-0.310,0.02
ENSG00000128965,-0.373,0.02
ENSG00000178605,0.422,0.02
ENSG00000076555,-0.430,0.02
ENSG00000103932,0.271,0.02
ENSG00000005020,-0.354,0.02
ENSG00000113594,0.173,0.02
ENSG00000187398,-0.793,0.02
ENSG00000172301,0.280,0.02
ENSG00000089159,0.166,0.02
ENSG00000143252,-0.172,0.02
ENSG00000140471,0.369,0.02
ENSG00000175832,-0.274,0.02
ENSG00000178607,-0.237,0.02
ENSG00000198712,0.292,0.02
ENSG00000109321,-0.667,0.02
ENSG00000248092,-0.208,0.02
ENSG00000166167,0.350,0.02
ENSG00000158246,1.230,0.02
ENSG00000135446,0.205,0.02
ENSG00000115884,-0.363,0.02
ENSG00000063245,-0.299,0.02
ENSG00000101220,0.501,0.02
ENSG00000103042,0.217,0.02
ENSG00000141738,-1.128,0.02
ENSG00000166987,-0.210,0.02
ENSG00000196911,-0.394,0.02
ENSG00000169871,-0.287,0.02
ENSG00000138495,-0.783,0.02
ENSG00000106400,-0.430,0.02
ENSG00000146094,0.536,0.02
ENSG00000160877,0.247,0.02
ENSG00000089916,0.220,0.02
ENSG00000153936,-0.264,0.02
ENSG00000113615,-0.207,0.02
ENSG00000225484,0.322,0.02
ENSG00000162687,-0.499,0.02
ENSG00000007202,0.167,0.02
ENSG00000093183,0.316,0.02
ENSG00000174953,0.282,0.02
ENSG00000074582,0.308,0.02
ENSG00000123066,0.201,0.02
ENSG00000148426,0.397,0.02
ENSG00000167674,-0.417,0.02
ENSG00000115762,0.284,0.02
ENSG00000116678,-0.340,0.02
ENSG00000134480,0.276,0.02
ENSG00000103381,0.358,0.02
ENSG00000167447,0.321,0.02
ENSG00000043355,0.394,0.02
ENSG00000103326,0.265,0.02
ENSG00000258634,0.496,0.02
ENSG00000078061,0.201,0.02
ENSG00000153944,0.167,0.02
ENSG00000052126,-0.229,0.02
ENSG00000204592,-0.452,0.02
ENSG00000158079,-0.365,0.02
ENSG00000186908,0.324,0.02
ENSG00000149792,0.240,0.02
ENSG00000144320,-0.238,0.02
ENSG00000087269,0.281,0.02
ENSG00000113597,-0.390,0.02
ENSG00000101160,-0.320,0.02
ENSG00000120699,-0.284,0.02
ENSG00000163818,-0.261,0.02
ENSG00000112893,-0.189,0.02
ENSG00000111481,0.155,0.02
ENSG00000101181,0.272,0.02
ENSG00000206418,-0.315,0.02
ENSG00000159176,0.161,0.02
ENSG00000095787,0.204,0.02
ENSG00000168300,-0.283,0.02
ENSG00000165685,-1.039,0.02
ENSG00000181649,-0.877,0.02
ENSG00000135506,-0.283,0.02
ENSG00000156050,-0.758,0.02
ENSG00000004799,0.207,0.02
ENSG00000166444,-0.289,0.02
ENSG00000122484,0.252,0.02
ENSG00000234741,0.270,0.02
ENSG00000177311,0.135,0.02
ENSG00000130703,-0.345,0.02
ENSG00000177432,-0.567,0.02
ENSG00000110367,0.204,0.02
ENSG00000163840,-0.230,0.02
ENSG00000068305,-0.189,0.02
ENSG00000143158,-0.401,0.02
ENSG00000203666,-0.529,0.02
ENSG00000165055,0.227,0.02
ENSG00000018699,0.352,0.02
ENSG00000137261,-0.463,0.02
ENSG00000177283,-0.348,0.02
ENSG00000206538,-0.296,0.02
ENSG00000022567,-0.440,0.02
ENSG00000090372,0.197,0.02
ENSG00000117395,0.342,0.02
ENSG00000110075,0.226,0.02
ENSG00000100116,0.640,0.02
ENSG00000146007,0.255,0.02
ENSG00000135018,0.177,0.02
ENSG00000169245,-1.322,0.02
ENSG00000131019,0.484,0.02
ENSG00000087258,-0.533,0.02
ENSG00000235106,0.293,0.02
ENSG00000160447,-0.286,0.02
ENSG00000094916,0.148,0.02
ENSG00000132382,0.246,0.02
ENSG00000067057,0.321,0.02
ENSG00000224032,0.481,0.02
ENSG00000148450,-0.377,0.02
ENSG00000272031,0.951,0.02
ENSG00000124217,0.370,0.02
ENSG00000177410,0.403,0.02
ENSG00000106049,0.217,0.02
ENSG00000188997,-0.326,0.02
ENSG00000278588,-0.627,0.02
ENSG00000269968,1.705,0.02
ENSG00000084112,-0.200,0.02
ENSG00000143970,0.181,0.02
ENSG00000143093,0.370,0.02
ENSG00000174977,0.543,0.02
ENSG00000066777,-0.191,0.02
ENSG00000149600,-0.338,0.02
ENSG00000141446,-0.327,0.02
ENSG00000197905,0.313,0.02
ENSG00000116539,0.175,0.02
ENSG00000275221,-0.575,0.02
ENSG00000205423,0.478,0.02
ENSG00000146416,0.434,0.02
ENSG00000171365,-0.286,0.02
ENSG00000117592,0.178,0.02
ENSG00000138771,0.255,0.02
ENSG00000129472,0.483,0.02
ENSG00000158161,0.226,0.02
ENSG00000161912,-0.942,0.02
ENSG00000011007,0.202,0.02
ENSG00000126107,0.238,0.02
ENSG00000037042,-0.381,0.02
ENSG00000105855,0.167,0.02
ENSG00000126368,0.218,0.02
ENSG00000146463,0.168,0.02
ENSG00000165813,-0.312,0.02
ENSG00000163703,-0.336,0.02
ENSG00000054267,-0.290,0.02
ENSG00000101337,0.188,0.02
ENSG00000108819,0.190,0.02
ENSG00000167323,0.261,0.02
ENSG00000188290,-0.544,0.02
ENSG00000166439,0.242,0.02
ENSG00000119041,0.212,0.02
ENSG00000174606,0.326,0.02
ENSG00000144460,0.497,0.02
ENSG00000065485,-0.352,0.02
ENSG00000157741,-0.227,0.02
ENSG00000167536,0.501,0.02
ENSG00000150403,-0.290,0.02
ENSG00000088888,0.223,0.02
ENSG00000004864,0.184,0.02
ENSG00000185008,-0.623,0.02
ENSG00000104691,0.539,0.02
ENSG00000179111,0.603,0.02
ENSG00000103313,-1.600,0.02
ENSG00000198763,0.449,0.02
ENSG00000033867,-0.229,0.02
ENSG00000158793,-0.384,0.02
ENSG00000099381,0.194,0.02
ENSG00000234465,-1.217,0.02
ENSG00000077254,0.193,0.02
ENSG00000236144,0.650,0.02
ENSG00000089050,0.381,0.02
ENSG00000176946,0.303,0.02
ENSG00000198964,0.208,0.02
ENSG00000064102,0.203,0.02
ENSG00000116497,-0.238,0.02
ENSG00000136504,0.202,0.02
ENSG00000185305,0.361,0.03
ENSG00000137558,1.646,0.03
ENSG00000150867,0.210,0.03
ENSG00000112511,-0.472,0.03
ENSG00000033627,0.204,0.03
ENSG00000138193,-0.270,0.03
ENSG00000231607,-0.443,0.03
ENSG00000089335,-0.440,0.03
ENSG00000094631,-0.341,0.03
ENSG00000146576,0.354,0.03
ENSG00000120948,0.280,0.03
ENSG00000168036,-0.208,0.03
ENSG00000100395,-0.268,0.03
ENSG00000103852,-0.383,0.03
ENSG00000116701,-0.442,0.03
ENSG00000134830,-0.577,0.03
ENSG00000104969,0.202,0.03
ENSG00000129083,-0.190,0.03
ENSG00000138587,-0.790,0.03
ENSG00000163512,-0.214,0.03
ENSG00000173598,0.247,0.03
ENSG00000164649,-0.267,0.03
ENSG00000101311,0.254,0.03
ENSG00000179021,0.334,0.03
ENSG00000135049,0.259,0.03
ENSG00000103496,-0.424,0.03
ENSG00000068137,-0.394,0.03
ENSG00000124831,-0.213,0.03
ENSG00000171262,0.262,0.03
ENSG00000005812,-0.209,0.03
ENSG00000124641,0.325,0.03
ENSG00000163214,0.207,0.03
ENSG00000163104,0.199,0.03
ENSG00000157613,-0.414,0.03
ENSG00000197977,-0.442,0.03
ENSG00000255874,-0.363,0.03
ENSG00000184787,0.256,0.03
ENSG00000155744,0.215,0.03
ENSG00000131504,-0.167,0.03
ENSG00000172766,0.342,0.03
ENSG00000215251,0.337,0.03
ENSG00000106537,0.509,0.03
ENSG00000138399,0.348,0.03
ENSG00000171345,-0.639,0.03
ENSG00000198799,0.254,0.03
ENSG00000175471,-0.236,0.03
ENSG00000161791,-0.375,0.03
ENSG00000135525,-0.159,0.03
ENSG00000104093,-0.213,0.03
ENSG00000174799,-0.333,0.03
ENSG00000275131,-0.705,0.03
ENSG00000189410,0.548,0.03
ENSG00000151176,0.497,0.03
ENSG00000139505,-0.245,0.03
ENSG00000153487,-0.407,0.03
ENSG00000049245,0.201,0.03
ENSG00000140284,0.452,0.03
ENSG00000182378,-0.385,0.03
ENSG00000158985,0.231,0.03
ENSG00000181274,0.643,0.03
ENSG00000248333,-0.281,0.03
ENSG00000101544,0.248,0.03
ENSG00000101680,0.245,0.03
ENSG00000148925,-0.320,0.03
ENSG00000169715,0.233,0.03
ENSG00000186889,-0.980,0.03
ENSG00000148459,0.407,0.03
ENSG00000064961,-0.306,0.03
ENSG00000125971,0.243,0.03
ENSG00000121486,0.329,0.03
ENSG00000135127,-0.925,0.03
ENSG00000204147,0.364,0.03
ENSG00000175066,0.300,0.03
ENSG00000106299,-0.178,0.03
ENSG00000076321,-0.266,0.03
ENSG00000010292,-0.198,0.03
ENSG00000170581,-0.260,0.03
ENSG00000038382,0.242,0.03
ENSG00000110090,0.228,0.03
ENSG00000131979,-0.415,0.03
ENSG00000135750,-0.241,0.03
ENSG00000111364,-0.328,0.03
ENSG00000127081,0.427,0.03
ENSG00000198146,0.155,0.03
ENSG00000174502,-0.980,0.03
ENSG00000135503,0.359,0.03
ENSG00000144655,-0.348,0.03
ENSG00000182919,-0.446,0.03
ENSG00000148153,-0.238,0.03
ENSG00000185043,-0.352,0.03
ENSG00000166575,0.327,0.03
ENSG00000152076,-0.844,0.03
ENSG00000151692,-0.443,0.03
ENSG00000119977,0.271,0.03
ENSG00000154822,-1.099,0.03
ENSG00000174842,0.460,0.03
ENSG00000075142,0.250,0.03
ENSG00000108984,-0.551,0.03
ENSG00000048405,0.235,0.03
ENSG00000213983,0.339,0.03
ENSG00000124214,-0.189,0.03
ENSG00000133627,0.582,0.03
ENSG00000175893,0.237,0.03
ENSG00000273373,-0.782,0.03
ENSG00000116044,0.156,0.03
ENSG00000169564,-0.213,0.03
ENSG00000171604,-0.337,0.03
ENSG00000173227,-0.338,0.03
ENSG00000099968,0.240,0.03
ENSG00000006695,0.241,0.03
ENSG00000169139,-0.263,0.03
ENSG00000125821,0.774,0.03
ENSG00000162496,-0.408,0.03
ENSG00000156970,-0.162,0.03
ENSG00000198911,0.211,0.03
ENSG00000140332,-0.175,0.03
ENSG00000091542,0.230,0.03
ENSG00000128335,-0.392,0.03
ENSG00000100401,0.258,0.03
ENSG00000121892,0.135,0.03
ENSG00000126391,-0.400,0.03
ENSG00000186871,-0.471,0.03
ENSG00000264364,0.229,0.03
ENSG00000162645,-0.475,0.03
ENSG00000124459,-0.370,0.03
ENSG00000156853,0.367,0.03
ENSG00000132383,-0.276,0.03
ENSG00000274641,-0.225,0.03
ENSG00000166200,0.171,0.03
ENSG00000164651,-0.675,0.03
ENSG00000040531,0.248,0.03
ENSG00000100084,0.589,0.03
ENSG00000137959,-0.244,0.03
ENSG00000105379,-0.533,0.03
ENSG00000198121,-0.545,0.03
ENSG00000107443,-0.427,0.03
ENSG00000168256,0.294,0.03
ENSG00000198888,0.238,0.03
ENSG00000119681,-0.247,0.03
ENSG00000134278,-0.205,0.03
ENSG00000141580,0.165,0.03
ENSG00000006118,-0.307,0.03
ENSG00000169718,0.341,0.03
ENSG00000053747,-0.356,0.03
ENSG00000139323,-0.396,0.03
ENSG00000114956,0.291,0.03
ENSG00000114383,0.370,0.03
ENSG00000167543,-0.358,0.03
ENSG00000108963,0.393,0.03
ENSG00000005810,0.191,0.03
ENSG00000207181,0.574,0.03
ENSG00000136146,-0.321,0.03
ENSG00000181061,0.339,0.03
ENSG00000134014,0.332,0.03
ENSG00000105520,-0.343,0.03
ENSG00000153044,-0.367,0.03
ENSG00000100417,-0.497,0.03
ENSG00000184988,-0.469,0.03
ENSG00000100372,0.314,0.03
ENSG00000137275,-0.345,0.03
ENSG00000156860,0.209,0.03
ENSG00000269929,-0.641,0.03
ENSG00000178919,0.265,0.03
ENSG00000198586,0.173,0.03
ENSG00000198168,-0.340,0.03
ENSG00000124635,-0.381,0.03
ENSG00000156384,-0.438,0.03
ENSG00000135916,-0.261,0.03
ENSG00000250899,0.579,0.03
ENSG00000201457,0.993,0.03
ENSG00000170234,-0.293,0.03
ENSG00000107833,0.411,0.03
ENSG00000239900,0.398,0.03
ENSG00000166133,0.522,0.03
ENSG00000158987,0.385,0.03
ENSG00000162631,-0.542,0.03
ENSG00000135185,0.376,0.03
ENSG00000138688,-0.156,0.03
ENSG00000168152,0.911,0.03
ENSG00000120318,-0.337,0.03
ENSG00000163755,-0.240,0.03
ENSG00000085511,-0.287,0.03
ENSG00000166398,-0.466,0.03
ENSG00000164535,0.339,0.03
ENSG00000273680,-1.267,0.03
ENSG00000197045,0.196,0.03
ENSG00000073350,-0.541,0.03
ENSG00000152422,0.508,0.03
ENSG00000119900,0.183,0.03
ENSG00000165804,-0.343,0.03
ENSG00000164211,-0.232,0.03
ENSG00000054148,-0.393,0.03
ENSG00000123106,-0.259,0.03
ENSG00000165233,-0.517,0.03
ENSG00000232098,0.582,0.03
ENSG00000115350,-0.454,0.03
ENSG00000198938,0.265,0.03
ENSG00000173273,-0.273,0.03
ENSG00000090013,-0.482,0.03
ENSG00000176692,-0.197,0.03
ENSG00000143228,-0.257,0.03
ENSG00000120675,0.289,0.03
ENSG00000075702,-0.290,0.03
ENSG00000107021,0.205,0.03
ENSG00000164949,-0.322,0.03
ENSG00000135913,0.182,0.03
ENSG00000280587,-1.026,0.03
ENSG00000167635,0.206,0.03
ENSG00000198585,0.422,0.03
ENSG00000137074,0.293,0.03
ENSG00000112312,-0.267,0.03
ENSG00000026103,0.284,0.03
ENSG00000100897,-0.466,0.03
ENSG00000278311,-0.356,0.03
ENSG00000129295,-1.025,0.03
ENSG00000273301,0.487,0.03
ENSG00000170903,0.382,0.03
ENSG00000129195,-0.398,0.03
ENSG00000148120,-0.229,0.03
ENSG00000155368,0.423,0.03
ENSG00000118515,0.166,0.03
ENSG00000126749,0.243,0.04
ENSG00000070770,0.165,0.04
ENSG00000126814,0.375,0.04
ENSG00000224546,0.648,0.04
ENSG00000180098,-0.468,0.04
ENSG00000133083,-0.292,0.04
ENSG00000082438,-0.255,0.04
ENSG00000101407,0.177,0.04
ENSG00000104375,0.327,0.04
ENSG00000133739,-0.479,0.04
ENSG00000138073,-0.269,0.04
ENSG00000163900,0.312,0.04
ENSG00000198270,-0.443,0.04
ENSG00000148841,-0.184,0.04
ENSG00000211584,0.177,0.04
ENSG00000075975,0.257,0.04
ENSG00000142178,-0.303,0.04
ENSG00000065518,0.366,0.04
ENSG00000124006,-0.406,0.04
ENSG00000179029,-0.475,0.04
ENSG00000067177,0.316,0.04
ENSG00000143621,0.151,0.04
ENSG00000000003,0.295,0.04
ENSG00000174099,-0.207,0.04
ENSG00000118276,-0.679,0.04
ENSG00000159079,0.527,0.04
ENSG00000181192,-0.356,0.04
ENSG00000109452,-0.288,0.04
ENSG00000134815,0.235,0.04
ENSG00000198399,-0.192,0.04
ENSG00000070423,0.290,0.04
ENSG00000139433,-0.267,0.04
ENSG00000136235,0.327,0.04
ENSG00000100196,-0.295,0.04
ENSG00000198727,0.287,0.04
ENSG00000047621,-0.239,0.04
ENSG00000122483,-0.342,0.04
ENSG00000001629,-0.144,0.04
ENSG00000115163,-0.398,0.04
ENSG00000164938,-0.477,0.04
ENSG00000146574,0.319,0.04
ENSG00000065154,0.339,0.04
ENSG00000117724,-0.215,0.04
ENSG00000141349,0.190,0.04
ENSG00000136758,0.180,0.04
ENSG00000201558,-0.467,0.04
ENSG00000233621,-0.590,0.04
ENSG00000090975,-0.281,0.04
ENSG00000171606,-0.366,0.04
ENSG00000196204,0.337,0.04
ENSG00000115963,-0.236,0.04
ENSG00000135974,0.253,0.04
ENSG00000163785,0.206,0.04
ENSG00000269826,-0.853,0.04
ENSG00000166173,-0.237,0.04
ENSG00000168612,0.340,0.04
ENSG00000184828,-0.376,0.04
ENSG00000228192,0.752,0.04
ENSG00000139842,0.201,0.04
ENSG00000201183,-1.498,0.04
ENSG00000184220,0.282,0.04
ENSG00000184557,-0.320,0.04
ENSG00000124766,0.172,0.04
ENSG00000119778,-0.282,0.04
ENSG00000176422,0.356,0.04
ENSG00000185344,0.245,0.04
ENSG00000142173,-1.109,0.04
ENSG00000103043,0.277,0.04
ENSG00000197296,0.392,0.04
ENSG00000137309,0.139,0.04
ENSG00000187815,0.598,0.04
ENSG00000188483,0.237,0.04
ENSG00000001167,-0.323,0.04
ENSG00000103241,-0.551,0.04
ENSG00000110318,-0.437,0.04
ENSG00000133226,0.134,0.04
ENSG00000108733,0.478,0.04
ENSG00000163655,-0.151,0.04
ENSG00000278175,0.724,0.04
ENSG00000139163,-0.244,0.04
ENSG00000135775,0.272,0.04
ENSG00000110344,0.172,0.04
ENSG00000174684,0.402,0.04
ENSG00000245694,-0.446,0.04
ENSG00000080824,-0.233,0.04
ENSG00000172732,0.263,0.04
ENSG00000162688,0.185,0.04
ENSG00000161800,-0.164,0.04
ENSG00000141232,0.152,0.04
ENSG00000154217,0.211,0.04
ENSG00000170876,0.185,0.04
ENSG00000117472,-0.818,0.04
ENSG00000136243,0.239,0.04
ENSG00000126698,0.198,0.04
ENSG00000148719,0.292,0.04
ENSG00000126602,0.302,0.04
ENSG00000168505,1.160,0.04
ENSG00000103502,0.234,0.04
ENSG00000139131,0.337,0.04
ENSG00000156398,0.419,0.04
ENSG00000139579,0.192,0.04
ENSG00000172432,-0.214,0.04
ENSG00000091490,-0.178,0.04
ENSG00000167861,-0.378,0.04
ENSG00000163013,0.357,0.04
ENSG00000117758,0.312,0.04
ENSG00000196284,0.434,0.04
ENSG00000074054,0.192,0.04
ENSG00000198435,0.454,0.04
ENSG00000021776,0.165,0.04
ENSG00000168872,-0.452,0.04
ENSG00000133872,-0.244,0.04
ENSG00000172000,0.609,0.04
ENSG00000145425,0.190,0.04
ENSG00000143669,0.223,0.04
ENSG00000000457,-0.407,0.04
ENSG00000206828,-0.687,0.04
ENSG00000027075,-0.598,0.04
ENSG00000118495,-0.183,0.04
ENSG00000050820,-0.397,0.04
ENSG00000055208,0.194,0.04
ENSG00000108679,0.126,0.04
ENSG00000100564,0.569,0.04
ENSG00000171612,0.447,0.04
ENSG00000166797,-0.291,0.04
ENSG00000124181,-0.232,0.04
ENSG00000139514,0.133,0.04
ENSG00000186174,-0.161,0.04
ENSG00000119986,0.282,0.04
ENSG00000168092,0.182,0.04
ENSG00000089351,0.225,0.04
ENSG00000130382,-0.246,0.04
ENSG00000082805,-0.176,0.04
