ensembl_id,MR10_unmod_1,MR11_unmod_2,MR12_unmod_3,MR1_NT_1,MR2_NT_2,MR3_NT_3,MR4_Amide3_1,MR5_Amide3_2,MR6_Amide3_3,MR7_GNA7_1,MR8_GNA7_2,MR9_GNA7_3,mean_nt,mean_unmod,mean_amide,mean_gna
ENSG00000004975,699.1596235954703,708.4657548554571,724.6574458219709,696.6512560115285,573.0095442919411,647.2414180108717,710.1773769029471,690.727257462079,669.588364494067,702.8690924214802,704.5760077282314,675.9697503366807,638.9674061047805,710.7609414242994,690.164332953031,694.4716168287974
ENSG00000005001,0.0,0.0,0.0,2.2618547273101575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7539515757700525,0.0,0.0,0.0
ENSG00000005007,891.4518565202592,868.9375161962113,895.4100623662283,934.1460023790951,649.4108168641999,1040.5582193535552,967.9814931759348,978.2789250518238,971.1308796607829,963.4990517414769,1067.9261952885633,913.502634691442,874.7050128656168,885.2664783608997,972.4637659628471,981.6426272404941
ENSG00000005020,275.3699452078287,273.1434235587305,262.3759717631274,197.9122886396388,219.6536586452441,202.4294146865278,206.24329301839015,210.1339109309673,183.1119200861326,201.01778777340166,199.97024373929273,215.33354936833507,206.6651206571369,270.29644684322886,199.82970801183,205.44052696034316
ENSG00000005022,4661.686462264057,4517.109367102505,5010.131651286385,4661.682592986235,4015.1597353599586,5140.641715065772,4737.758665092264,4485.202759153326,4668.89845990761,5030.29684783302,4900.5473774237735,4894.953364506998,4605.828014470655,4729.642493550982,4630.6199613844,4941.932529921264
ENSG00000005059,195.09260524893628,182.664664504901,221.77016660931005,171.90095927557198,158.25977889967896,197.99017313638464,156.62816120736233,137.74328132795463,162.1588148026448,188.54082163574225,171.03837868765038,177.59467989141035,176.05030377054518,199.84247878771578,152.17675244598726,179.05796007160097
ENSG00000005073,175.4899989799044,218.5147388469844,224.89369008268062,227.31640009467085,201.9176489409697,234.39195384755848,208.18898446195985,209.12848551981432,214.08607572259285,214.18791869648658,199.97024373929273,215.33354936833507,221.208667627733,206.29947596985645,210.46784856812232,209.83057060137148
ENSG00000005075,584.3443583054265,660.6656557326793,599.7165068871483,595.9987206462265,522.5301320566987,606.4003957495547,708.2316854593774,672.629600061326,655.0122912533798,576.0199366886096,560.767619677421,572.7428426497984,574.9764161508266,614.908840308418,678.624525591361,569.8434663386096
ENSG00000005100,1107.0805254796098,1097.695133426648,1204.6388862299143,1391.040657295747,1309.7361012387225,1424.1086892859234,1307.5046500788508,1280.9119738088627,1339.176728988134,1265.718898187005,1206.6289600949665,1204.3139230136264,1374.961815940131,1136.4715150453906,1309.1977842919491,1225.5539270985328
ENSG00000005102,154.95393526949007,169.00749332696446,167.62909307088694,139.1040657295747,150.07392826693695,160.70054411518214,146.89970398951374,155.84093872870778,183.1119200861326,172.59803157095521,164.23088102844042,169.82491264616115,149.95951270389793,163.86350722244717,161.95085426811804,168.88460841518557
ENSG00000005108,28.937180682856578,47.80009912277783,21.86466431359395,22.618547273101576,43.65787004129075,26.63544930085892,33.07675454068521,25.135635278823838,26.4191327487455,15.249625279361505,16.167806940623667,24.419268485068926,30.970622205083746,32.86731470640945,28.210507522751513,18.612233568351368
ENSG00000005156,603.9469645744583,645.3013381575007,654.8987549166949,719.2698032846301,729.9050147528297,777.7551195850805,743.2541314436323,706.8140640405263,738.824712387331,720.1982120571183,751.3775541353,697.0591185737857,742.3099792075135,634.7156858828847,729.6309692904965,722.878294922068
